enrollment_id,student_id,course_id,enrollment_date,status
46820,5577,79,2025-01-22,Completed
46821,686,61,2022-05-20,Completed
46822,7163,16,2023-02-19,Active
46823,1226,170,2024-06-02,Dropped
46824,3207,299,2021-02-01,Dropped
46825,4330,48,2022-04-11,Completed
46826,6836,39,2021-07-24,Active
46827,5239,57,2024-10-17,Dropped
46828,1746,126,2021-09-01,Completed
46829,9074,287,2024-11-23,Active
46830,36,206,2023-11-22,Active
46831,4172,64,2024-01-04,Dropped
46832,4807,146,2024-05-14,Dropped
46833,5825,58,2023-04-10,Completed
46834,728,98,2021-12-29,Completed
46835,8117,137,2021-12-12,Completed
46836,874,249,2023-01-14,Completed
46837,6579,290,2025-01-01,Active
46838,7700,276,2022-03-23,Completed
46839,2948,291,2024-12-28,Completed
46840,5948,114,2022-10-23,Active
46841,7290,155,2022-04-19,Completed
46842,9275,72,2024-05-17,Active
46843,3431,278,2023-01-25,Dropped
46844,7747,108,2022-07-26,Dropped
46845,1396,100,2022-10-01,Completed
46846,504,144,2024-03-26,Completed
46847,1929,275,2022-01-05,Dropped
46848,4185,232,2023-02-02,Completed
46849,2828,250,2021-10-25,Completed
46850,5153,196,2024-06-29,Active
46851,5654,285,2023-11-30,Dropped
46852,3204,72,2024-05-09,Active
46853,6783,99,2024-09-04,Completed
46854,5478,47,2024-09-30,Dropped
46855,1020,253,2023-02-20,Active
46856,3275,205,2022-09-08,Dropped
46857,6352,173,2024-01-22,Active
46858,2622,272,2023-06-13,Completed
46859,5430,3,2024-04-16,Dropped
46860,6924,126,2021-06-10,Dropped
46861,120,170,2023-06-15,Dropped
46862,8344,59,2021-08-22,Completed
46863,6560,85,2023-09-12,Completed
46864,2074,100,2021-10-13,Completed
46865,5665,263,2024-03-14,Active
46866,3773,290,2022-03-13,Completed
46867,669,265,2023-01-08,Active
46868,6045,117,2024-12-21,Active
46869,1017,275,2021-10-24,Active
46870,4396,298,2025-01-10,Completed
46871,1952,174,2023-09-18,Dropped
46872,5275,178,2024-05-08,Completed
46873,1949,230,2022-09-04,Dropped
46874,9155,254,2021-11-02,Dropped
46875,6891,195,2022-05-10,Dropped
46876,8209,226,2024-09-29,Active
46877,4705,14,2023-08-30,Active
46878,7501,43,2023-04-01,Completed
46879,4776,243,2024-12-09,Completed
46880,8478,14,2022-05-11,Dropped
46881,2938,186,2023-04-26,Dropped
46882,7516,293,2023-11-09,Completed
46883,1006,220,2022-04-04,Completed
46884,9966,85,2021-12-20,Completed
46885,3856,277,2024-05-30,Active
46886,6427,50,2022-10-26,Dropped
46887,5351,213,2024-06-14,Completed
46888,6527,142,2022-09-10,Dropped
46889,7951,101,2024-07-22,Dropped
46890,363,159,2021-01-23,Completed
46891,8173,17,2024-08-13,Completed
46892,6507,3,2022-04-17,Active
46893,8750,205,2021-01-31,Dropped
46894,3070,10,2023-09-16,Active
46895,6399,269,2022-04-01,Dropped
46896,1403,279,2021-04-01,Active
46897,6668,242,2021-03-14,Dropped
46898,509,99,2024-04-29,Dropped
46899,7082,47,2023-02-21,Dropped
46900,8648,43,2023-06-19,Completed
46901,3955,224,2022-01-12,Active
46902,830,161,2022-03-01,Dropped
46903,9705,188,2023-06-02,Active
46904,5182,171,2024-11-05,Completed
46905,5207,263,2021-12-01,Active
46906,300,93,2024-03-20,Dropped
46907,707,183,2022-06-14,Active
46908,8679,47,2021-02-09,Dropped
46909,680,152,2022-11-18,Completed
46910,1712,166,2021-07-12,Dropped
46911,4957,63,2021-10-25,Dropped
46912,7149,37,2023-07-07,Active
46913,2889,211,2021-07-22,Dropped
46914,9783,25,2024-08-11,Dropped
46915,4886,207,2022-09-15,Completed
46916,9198,145,2022-01-27,Active
46917,634,217,2023-06-30,Dropped
46918,3516,125,2023-11-23,Dropped
46919,385,190,2022-09-11,Active
46920,5409,229,2022-06-04,Completed
46921,2988,168,2024-04-02,Dropped
46922,8610,229,2022-12-07,Active
46923,3455,113,2024-11-07,Dropped
46924,1808,240,2025-01-11,Completed
46925,5707,73,2021-09-24,Completed
46926,7897,260,2022-03-16,Active
46927,5197,82,2022-05-13,Active
46928,7535,151,2022-06-15,Completed
46929,3699,191,2021-12-14,Dropped
46930,4389,268,2021-04-29,Dropped
46931,8732,1,2024-07-17,Active
46932,3212,107,2022-03-01,Completed
46933,1293,116,2023-08-30,Completed
46934,1792,296,2022-06-13,Completed
46935,9081,185,2021-05-25,Completed
46936,9395,218,2021-10-20,Dropped
46937,9007,271,2023-02-26,Dropped
46938,439,274,2022-12-05,Completed
46939,449,140,2023-10-22,Active
46940,1731,72,2023-09-27,Dropped
46941,3625,251,2021-12-03,Active
46942,3507,224,2024-12-22,Dropped
46943,7151,217,2023-11-10,Completed
46944,9307,264,2021-12-09,Completed
46945,9885,38,2024-11-24,Completed
46946,7324,187,2022-03-11,Completed
46947,1123,300,2022-03-07,Dropped
46948,8438,63,2022-05-06,Active
46949,8360,69,2023-09-05,Completed
46950,7928,297,2021-11-02,Active
46951,6975,289,2021-12-27,Dropped
46952,5348,162,2022-01-15,Completed
46953,7318,145,2021-10-05,Completed
46954,6055,194,2023-10-28,Active
46955,6494,109,2021-01-19,Dropped
46956,2937,19,2023-12-08,Completed
46957,1006,231,2021-08-14,Active
46958,7107,190,2024-01-20,Completed
46959,3505,232,2022-08-26,Active
46960,9531,113,2024-03-17,Active
46961,5515,256,2022-11-25,Active
46962,3114,103,2022-07-03,Dropped
46963,1723,258,2022-07-22,Active
46964,2445,147,2024-11-23,Completed
46965,2052,62,2024-03-18,Dropped
46966,6659,54,2023-07-17,Completed
46967,3106,180,2023-02-28,Dropped
46968,3528,242,2023-12-27,Active
46969,2464,74,2021-04-06,Dropped
46970,545,85,2023-08-28,Dropped
46971,9749,28,2024-01-26,Dropped
46972,826,137,2024-05-25,Dropped
46973,7587,92,2023-10-31,Completed
46974,4043,107,2025-02-04,Dropped
46975,1309,299,2023-11-24,Completed
46976,9954,234,2022-04-09,Dropped
46977,9934,284,2025-01-17,Dropped
46978,473,271,2021-09-19,Dropped
46979,2328,21,2023-08-26,Completed
46980,763,95,2021-03-25,Completed
46981,4742,42,2021-08-15,Dropped
46982,2163,123,2023-06-10,Dropped
46983,8496,43,2024-03-20,Dropped
46984,3120,44,2023-06-07,Active
46985,6421,108,2021-03-20,Dropped
46986,9204,197,2025-02-06,Completed
46987,8937,128,2023-12-18,Active
46988,1492,149,2022-01-17,Active
46989,5561,131,2023-07-05,Active
46990,6692,44,2022-06-18,Dropped
46991,3155,111,2024-06-21,Dropped
46992,2545,239,2023-11-02,Active
46993,7591,258,2023-06-19,Dropped
46994,7385,273,2022-08-16,Active
46995,8309,225,2024-10-05,Dropped
46996,3733,263,2023-10-13,Completed
46997,8866,112,2024-06-23,Active
46998,6908,153,2022-06-15,Completed
46999,7221,265,2022-10-26,Completed
47000,2860,124,2022-02-10,Dropped
47001,7415,149,2021-06-07,Dropped
47002,2225,113,2021-03-22,Dropped
47003,1881,168,2021-03-04,Dropped
47004,6006,219,2021-07-13,Dropped
47005,3729,19,2024-11-28,Dropped
47006,6112,101,2024-08-09,Active
47007,8146,158,2023-12-31,Dropped
47008,5023,267,2024-12-29,Dropped
47009,2608,4,2022-06-23,Completed
47010,5555,38,2024-10-06,Completed
47011,9393,12,2023-12-10,Active
47012,7123,158,2024-10-02,Active
47013,2940,254,2022-07-29,Dropped
47014,7510,274,2023-02-16,Active
47015,3847,130,2022-05-22,Active
47016,1144,242,2023-05-19,Completed
47017,7248,205,2021-11-19,Active
47018,9420,203,2022-07-08,Completed
47019,9273,119,2024-03-17,Active
47020,1003,54,2024-04-18,Completed
47021,861,271,2023-04-16,Active
47022,7657,68,2023-07-23,Active
47023,8636,45,2023-06-26,Dropped
47024,8354,264,2024-07-22,Active
47025,838,155,2021-01-14,Active
47026,3779,22,2024-04-14,Completed
47027,2359,281,2024-07-21,Dropped
47028,84,234,2023-11-07,Dropped
47029,7856,291,2021-06-14,Active
47030,9777,138,2024-02-14,Active
47031,4593,215,2024-02-01,Active
47032,572,187,2024-08-22,Dropped
47033,3742,133,2021-08-19,Active
47034,3407,65,2023-10-21,Active
47035,1446,230,2022-08-13,Dropped
47036,1123,139,2025-01-31,Completed
47037,5729,24,2023-11-17,Active
47038,1855,272,2023-05-20,Dropped
47039,9617,89,2024-02-03,Dropped
47040,2999,202,2021-03-02,Dropped
47041,8457,256,2024-01-17,Dropped
47042,9106,196,2022-04-21,Dropped
47043,6982,176,2021-11-19,Active
47044,8347,206,2024-11-12,Active
47045,2227,212,2021-12-08,Dropped
47046,9612,57,2022-03-14,Dropped
47047,9850,29,2024-06-17,Completed
47048,5658,72,2021-06-09,Active
47049,415,230,2024-06-01,Dropped
47050,1189,187,2024-08-12,Completed
47051,965,150,2021-06-27,Active
47052,6982,180,2023-10-23,Completed
47053,7324,271,2023-09-15,Active
47054,4846,83,2022-04-18,Active
47055,295,12,2021-12-26,Dropped
47056,5119,198,2023-02-21,Dropped
47057,6526,212,2022-11-19,Active
47058,2761,288,2024-11-08,Completed
47059,2964,293,2023-10-29,Active
47060,4112,149,2022-03-18,Completed
47061,4113,267,2021-08-31,Completed
47062,8383,185,2024-02-06,Dropped
47063,1011,161,2021-01-24,Completed
47064,6095,121,2022-03-27,Active
47065,4099,65,2023-09-23,Completed
47066,1784,18,2025-01-05,Dropped
47067,3934,96,2023-06-05,Dropped
47068,1082,78,2023-10-15,Active
47069,8533,129,2023-03-26,Dropped
47070,4790,75,2024-04-12,Completed
47071,9306,2,2021-07-17,Completed
47072,1884,231,2021-08-25,Dropped
47073,1011,115,2023-10-27,Completed
47074,3190,8,2023-04-21,Completed
47075,2658,66,2024-10-31,Completed
47076,2265,13,2023-04-26,Completed
47077,4193,186,2022-03-01,Dropped
47078,8413,152,2022-12-24,Dropped
47079,2166,21,2023-01-19,Completed
47080,4267,242,2023-11-26,Dropped
47081,8025,158,2021-10-04,Dropped
47082,4535,202,2025-02-09,Active
47083,1294,243,2025-01-13,Active
47084,9869,241,2022-02-27,Dropped
47085,8648,117,2024-08-26,Dropped
47086,6669,296,2022-12-10,Dropped
47087,1370,61,2021-08-16,Active
47088,689,240,2025-01-11,Completed
47089,8579,24,2024-10-01,Completed
47090,7043,59,2022-12-17,Dropped
47091,7880,139,2023-11-16,Completed
47092,3630,167,2022-02-13,Dropped
47093,4797,78,2022-04-13,Active
47094,9439,165,2022-07-11,Completed
47095,7985,13,2021-08-08,Completed
47096,646,173,2024-08-09,Completed
47097,6642,46,2022-08-13,Active
47098,4543,225,2024-11-11,Dropped
47099,5185,171,2021-10-19,Completed
47100,7914,177,2023-03-17,Dropped
47101,2282,83,2023-10-08,Active
47102,6705,58,2023-02-25,Active
47103,5067,262,2022-04-30,Completed
47104,2712,196,2025-02-06,Dropped
47105,7465,96,2021-02-07,Dropped
47106,271,221,2021-05-21,Dropped
47107,5713,171,2022-07-13,Completed
47108,4364,19,2021-01-27,Active
47109,2294,263,2023-09-08,Dropped
47110,4013,131,2023-05-02,Dropped
47111,8906,67,2021-09-07,Active
47112,4873,57,2021-06-20,Active
47113,1568,47,2024-02-29,Active
47114,6186,248,2023-12-23,Dropped
47115,1888,85,2022-09-06,Active
47116,2609,174,2021-11-15,Completed
47117,6163,97,2022-11-16,Completed
47118,670,61,2022-08-02,Active
47119,4617,57,2021-10-03,Dropped
47120,4371,146,2021-04-03,Completed
47121,1224,123,2023-10-24,Active
47122,2263,287,2021-10-10,Active
47123,4793,100,2024-12-10,Completed
47124,6017,60,2021-07-22,Active
47125,9327,277,2022-10-23,Dropped
47126,4131,275,2021-12-24,Dropped
47127,8318,164,2023-08-29,Active
47128,3309,49,2023-11-14,Active
47129,6059,168,2022-05-08,Completed
47130,7845,186,2024-12-15,Dropped
47131,8042,125,2022-05-02,Dropped
47132,3803,119,2022-12-02,Active
47133,2168,120,2023-01-14,Completed
47134,7119,63,2021-01-06,Active
47135,2392,271,2023-10-30,Dropped
47136,2296,86,2022-01-12,Active
47137,1317,145,2021-05-25,Active
47138,4215,280,2022-12-15,Active
47139,8583,177,2021-05-04,Active
47140,8889,279,2025-01-05,Dropped
47141,9123,164,2022-08-03,Completed
47142,8138,204,2021-11-22,Dropped
47143,225,6,2023-09-03,Dropped
47144,1614,225,2024-10-11,Dropped
47145,577,212,2024-04-12,Completed
47146,8689,149,2024-04-28,Active
47147,3662,222,2023-03-19,Active
47148,5318,5,2024-10-16,Completed
47149,4665,173,2024-03-28,Completed
47150,5205,97,2024-01-09,Active
47151,194,58,2023-06-15,Completed
47152,8512,120,2021-10-19,Active
47153,9002,194,2023-03-07,Active
47154,7194,20,2024-01-31,Active
47155,4426,120,2024-11-05,Dropped
47156,7667,299,2021-01-26,Dropped
47157,9164,234,2024-08-30,Dropped
47158,1441,270,2023-04-30,Completed
47159,6754,109,2023-05-13,Dropped
47160,4210,20,2021-12-25,Active
47161,255,268,2021-06-18,Completed
47162,6956,76,2022-05-10,Completed
47163,5540,156,2022-09-15,Dropped
47164,1145,126,2024-10-14,Dropped
47165,3500,193,2021-03-22,Active
47166,998,233,2023-12-26,Completed
47167,7777,290,2022-04-05,Completed
47168,424,132,2021-05-20,Dropped
47169,63,284,2024-03-30,Completed
47170,5839,12,2021-12-16,Active
47171,6086,250,2021-01-11,Dropped
47172,8165,218,2024-03-10,Active
47173,4204,196,2022-01-12,Completed
47174,9661,185,2023-06-24,Completed
47175,5953,47,2021-08-20,Completed
47176,5247,189,2022-08-28,Dropped
47177,4566,276,2021-06-28,Completed
47178,6716,211,2023-05-30,Completed
47179,6949,46,2023-09-10,Completed
47180,3182,1,2024-11-04,Dropped
47181,8022,275,2023-01-17,Dropped
47182,1269,85,2023-11-06,Dropped
47183,3168,15,2024-02-22,Active
47184,4246,163,2024-06-05,Active
47185,7901,33,2025-01-24,Active
47186,7753,292,2021-12-31,Completed
47187,3278,283,2021-12-11,Dropped
47188,4350,259,2024-08-29,Dropped
47189,5056,85,2023-08-18,Active
47190,4204,211,2022-12-04,Active
47191,2468,8,2021-09-11,Dropped
47192,1401,234,2024-01-06,Completed
47193,3464,79,2024-02-24,Active
47194,6401,183,2023-12-27,Completed
47195,4005,197,2022-07-25,Completed
47196,8473,43,2023-12-24,Active
47197,6173,85,2022-07-13,Dropped
47198,7618,53,2022-09-15,Dropped
47199,7407,213,2022-04-13,Dropped
47200,9324,122,2021-09-27,Dropped
47201,3677,175,2021-12-17,Dropped
47202,2235,64,2024-05-31,Dropped
47203,6424,88,2021-06-18,Dropped
47204,8267,45,2021-08-25,Dropped
47205,1257,176,2024-12-03,Active
47206,6509,230,2021-11-30,Dropped
47207,7615,130,2024-12-06,Dropped
47208,1011,251,2024-01-05,Active
47209,5855,285,2022-04-28,Dropped
47210,544,184,2022-08-25,Completed
47211,1658,23,2024-07-10,Dropped
47212,249,183,2024-05-18,Active
47213,4096,115,2023-10-20,Dropped
47214,1317,114,2021-10-11,Active
47215,3557,242,2022-12-20,Dropped
47216,9812,221,2021-08-24,Dropped
47217,8028,199,2024-10-23,Dropped
47218,3927,102,2024-11-16,Dropped
47219,3095,297,2022-11-28,Completed
47220,5496,260,2021-12-04,Completed
47221,731,1,2023-10-15,Dropped
47222,4765,136,2024-04-19,Active
47223,6128,133,2022-03-01,Completed
47224,4610,29,2023-09-17,Completed
47225,7295,125,2021-05-24,Completed
47226,5535,145,2021-10-18,Dropped
47227,9103,280,2022-06-01,Completed
47228,7775,21,2025-01-03,Dropped
47229,1295,178,2024-04-20,Dropped
47230,985,151,2021-10-15,Completed
47231,7872,22,2022-08-26,Dropped
47232,6067,70,2022-05-06,Completed
47233,1875,270,2021-06-21,Active
47234,8353,212,2021-01-08,Dropped
47235,6749,116,2024-02-21,Completed
47236,9740,294,2024-02-08,Dropped
47237,4077,116,2024-11-30,Completed
47238,742,204,2022-11-06,Active
47239,8407,88,2023-03-15,Active
47240,7509,163,2021-06-25,Completed
47241,3481,204,2022-01-30,Completed
47242,5123,107,2023-07-02,Completed
47243,8931,238,2021-10-05,Dropped
47244,9450,232,2024-12-11,Completed
47245,7614,190,2024-03-16,Completed
47246,5306,10,2023-01-16,Completed
47247,6284,50,2022-04-09,Dropped
47248,6187,249,2021-10-22,Completed
47249,4881,195,2022-08-23,Dropped
47250,9784,138,2022-02-28,Dropped
47251,5037,189,2022-08-12,Active
47252,255,199,2023-09-05,Completed
47253,1191,22,2021-04-26,Completed
47254,6011,59,2022-09-08,Completed
47255,6020,72,2022-01-09,Dropped
47256,9768,28,2025-01-21,Active
47257,3647,204,2024-12-22,Active
47258,2726,207,2023-10-25,Dropped
47259,6254,25,2021-09-30,Completed
47260,1767,119,2024-01-20,Completed
47261,9931,151,2022-03-22,Active
47262,4515,286,2021-10-13,Completed
47263,6135,280,2024-08-31,Dropped
47264,1522,189,2024-05-30,Completed
47265,401,296,2024-04-10,Active
47266,5242,111,2024-01-30,Active
47267,5434,298,2024-07-27,Active
47268,2530,6,2024-09-24,Active
47269,739,143,2022-09-11,Active
47270,7341,290,2024-01-05,Dropped
47271,3167,148,2022-05-26,Dropped
47272,1820,125,2023-11-08,Completed
47273,3025,190,2024-01-21,Active
47274,2845,258,2022-12-26,Active
47275,57,72,2024-02-15,Dropped
47276,8289,266,2022-10-16,Completed
47277,6384,161,2023-09-02,Completed
47278,5594,124,2023-08-09,Active
47279,8418,207,2023-12-10,Dropped
47280,4087,269,2024-05-27,Active
47281,7198,136,2023-01-27,Dropped
47282,4341,189,2021-05-26,Dropped
47283,1676,69,2024-01-19,Completed
47284,8421,241,2021-10-16,Completed
47285,921,208,2024-01-14,Completed
47286,9368,225,2025-01-08,Active
47287,8598,98,2023-11-18,Dropped
47288,9927,293,2023-03-30,Completed
47289,2494,278,2022-07-09,Dropped
47290,4097,17,2023-07-16,Active
47291,1840,281,2021-04-19,Completed
47292,4702,178,2021-02-08,Dropped
47293,6253,254,2023-06-10,Active
47294,9413,116,2021-09-26,Dropped
47295,453,209,2022-09-11,Completed
47296,3181,269,2024-08-06,Dropped
47297,2684,223,2022-07-16,Completed
47298,6879,99,2023-05-09,Active
47299,4843,15,2021-04-27,Completed
47300,5601,54,2023-04-26,Dropped
47301,9529,138,2021-07-22,Completed
47302,1040,138,2021-07-26,Active
47303,2748,115,2023-04-08,Completed
47304,761,176,2022-04-29,Completed
47305,4829,211,2024-10-30,Active
47306,2245,124,2022-08-25,Dropped
47307,624,141,2022-05-01,Dropped
47308,8948,213,2024-10-06,Active
47309,2566,252,2024-01-05,Dropped
47310,5781,70,2021-01-26,Active
47311,5340,45,2023-11-10,Completed
47312,4715,59,2022-08-28,Dropped
47313,9796,256,2022-01-18,Active
47314,1768,289,2021-07-05,Completed
47315,5892,141,2022-09-27,Active
47316,4210,33,2022-02-23,Active
47317,9460,235,2023-05-11,Completed
47318,8105,157,2024-07-04,Dropped
47319,4487,193,2023-10-31,Dropped
47320,6179,260,2024-10-14,Active
47321,6547,257,2023-08-06,Completed
47322,3327,125,2023-01-28,Dropped
47323,5319,195,2023-11-30,Dropped
47324,986,145,2022-09-29,Active
47325,8659,233,2023-05-08,Completed
47326,8497,27,2023-08-06,Dropped
47327,9555,191,2022-08-05,Completed
47328,7803,226,2023-07-02,Completed
47329,1374,253,2022-08-05,Active
47330,6493,249,2024-09-03,Active
47331,5370,162,2022-09-13,Active
47332,4265,47,2022-12-04,Active
47333,6812,256,2024-03-06,Dropped
47334,3378,20,2025-01-15,Active
47335,1135,154,2024-08-17,Active
47336,3290,124,2025-01-20,Completed
47337,7209,258,2021-04-13,Active
47338,2982,179,2024-07-05,Active
47339,6263,59,2022-05-01,Dropped
47340,913,223,2021-06-29,Dropped
47341,4207,262,2024-07-02,Completed
47342,3964,239,2022-03-21,Completed
47343,3783,156,2023-03-11,Dropped
47344,2639,268,2021-03-16,Dropped
47345,3652,62,2023-02-24,Dropped
47346,4180,143,2021-12-23,Completed
47347,1421,53,2022-02-19,Active
47348,1464,214,2021-12-03,Completed
47349,3519,78,2023-09-29,Dropped
47350,15,122,2022-03-17,Active
47351,5001,54,2021-04-14,Completed
47352,5903,155,2023-10-23,Dropped
47353,1814,287,2021-05-10,Dropped
47354,6930,141,2022-01-27,Completed
47355,9311,258,2023-03-14,Dropped
47356,7997,26,2024-06-04,Completed
47357,1379,31,2025-02-08,Completed
47358,6149,126,2022-12-23,Dropped
47359,3970,135,2023-07-28,Dropped
47360,9722,201,2022-01-24,Dropped
47361,1024,29,2022-06-24,Active
47362,701,14,2023-08-04,Active
47363,6221,253,2021-11-23,Dropped
47364,5269,208,2024-04-09,Active
47365,5468,159,2022-09-14,Active
47366,6475,256,2023-09-05,Active
47367,3570,297,2022-09-17,Completed
47368,7877,64,2021-11-29,Completed
47369,6432,259,2022-04-06,Dropped
47370,106,139,2022-01-12,Active
47371,6130,299,2025-01-25,Active
47372,2801,55,2024-09-01,Active
47373,6135,278,2022-04-05,Active
47374,3840,21,2023-08-15,Active
47375,8495,78,2021-12-25,Completed
47376,7934,232,2024-08-23,Active
47377,4134,40,2022-12-28,Active
47378,1550,196,2023-12-27,Dropped
47379,9011,12,2022-11-18,Completed
47380,9452,172,2022-08-07,Active
47381,8765,24,2022-01-15,Dropped
47382,882,237,2022-02-19,Completed
47383,9695,201,2023-09-20,Dropped
47384,9892,146,2021-05-24,Active
47385,5320,130,2022-07-01,Active
47386,3768,238,2021-09-05,Active
47387,8821,182,2023-11-08,Completed
47388,9975,41,2022-11-28,Dropped
47389,5147,194,2021-06-16,Completed
47390,6897,178,2023-02-04,Dropped
47391,4215,215,2024-01-21,Dropped
47392,857,189,2021-08-25,Active
47393,2267,99,2024-12-11,Active
47394,9526,64,2021-03-01,Completed
47395,976,208,2021-09-09,Dropped
47396,1734,84,2024-03-01,Dropped
47397,9960,139,2023-09-05,Completed
47398,3684,14,2022-03-08,Active
47399,8662,10,2022-08-05,Completed
47400,7058,49,2022-11-19,Completed
47401,1603,1,2021-01-17,Completed
47402,4190,107,2022-09-12,Active
47403,7679,99,2024-12-22,Dropped
47404,1409,187,2023-12-23,Active
47405,1387,42,2022-11-01,Active
47406,1558,169,2024-03-23,Dropped
47407,3663,20,2023-09-28,Dropped
47408,412,20,2024-08-18,Active
47409,8585,162,2022-09-06,Completed
47410,9373,133,2024-06-14,Dropped
